FORECAST,AVERAGE PAYMENT,AVERAGE BILL,CREDIT SCORES,AGE,SEX,MARRIAGE,EDUCATION,LAST PAYMENT
125700.87,1213.0,41408.66666666670,682,early 30s,Male,Married,University,Late Payment
216488.16,23521.666666666700,125802.5,675,early 20s,Female,Single,University,Use of Revolving Credit
138655.6,1833.3333333333300,20809.33333333330,681,late 20s,Female,Single,Graduate School,Use of Revolving Credit
168473.86,4490.666666666670,109802.66666666700,683,late 30s,Female,Married,High School,Use of Revolving Credit
113348.664,1666.6666666666700,29495.666666666700,660,40,Male,Married,University,Use of Revolving Credit
330904.44,18425.666666666700,260616.16666666700,709,40,Female,Married,High School,Use of Revolving Credit
103580.836,527.3333333333330,1074.6666666666700,674,early 20s,Female,Single,Graduate School,Use of Revolving Credit
368999.2,50358.66666666670,225909.66666666700,622,late 20s,Female,Married,High School,Use of Revolving Credit
142351.98,3066.6666666666700,78449.0,679,early 20s,Female,Single,Graduate School,Use of Revolving Credit
96858.02,2602.1666666666700,81913.5,670,early 20s,Female,Single,University,Late Payment
179541.0,3202.1666666666700,3623.8333333333300,676,late 20s,Male,Single,University,Paid In Full
100971.836,1684.0,7660.833333333330,671,late 20s,Male,Married,University,Use of Revolving Credit
278101.25,9450.0,227983.8333333330,690,late 30s,Male,Married,University,Use of Revolving Credit
329407.34,19211.5,246439.16666666700,705,late 30s,Female,Single,University,Use of Revolving Credit
122836.76,983.8333333333330,30450.0,679,late 30s,Female,Married,University,Use of Revolving Credit
118964.45,950.0,19302.33333333330,674,late 20s,Male,Married,University,Use of Revolving Credit
166749.81,3640.0,66749.66666666670,690,early 30s,Female,Married,University,Use of Revolving Credit
135908.97,6432.333333333330,20371.5,668,early 30s,Female,Married,University,Use of Revolving Credit
164353.45,3366.333333333330,53863.66666666670,684,late 20s,Female,Single,Graduate School,Use of Revolving Credit
202197.36,4591.666666666670,103180.0,678,40,Male,Married,Graduate School,Use of Revolving Credit
36631.273,800.0,12034.166666666700,655,40,Male,Single,University,Late Payment
-11552.49,718.5,26856.166666666700,664,early 20s,Male,Married,University,Late Payment
81687.42,2500.0,20165.33333333330,671,early 30s,Male,Single,University,Late Payment
196490.31,977.0,1286.8333333333300,687,late 20s,Female,Single,Graduate School,Paid In Full
255019.81,7891.333333333330,206842.3333333330,699,early 30s,Female,Married,University,Late Payment
81955.195,2450.0,50624.16666666670,669,early 30s,Male,Single,University,Late Payment
145803.8,856.8333333333330,40130.5,676,late 30s,Male,Single,Graduate School,Use of Revolving Credit
124082.48,5166.666666666670,46559.66666666670,675,early 20s,Male,Single,Graduate School,Use of Revolving Credit
169968.3,5332.666666666670,140935.16666666700,681,early 20s,Female,Married,University,Use of Revolving Credit
160762.84,7164.833333333330,63772.5,668,40,Male,Married,University,Use of Revolving Credit
330382.75,9430.5,270817.0,700,40,Female,Married,University,Use of Revolving Credit
280154.78,9583.333333333330,194133.16666666700,697,late 20s,Female,Single,Graduate School,Use of Revolving Credit
195419.22,992.8333333333330,983.1666666666670,681,late 20s,Female,Single,University,No Consumption
90665.9,2852.0,14985.5,668,late 20s,Male,Single,University,Late Payment
322029.28,43467.833333333300,15000.0,664,late 20s,Female,Single,Graduate School,Paid In Full
138276.73,3488.6666666666700,76913.16666666670,666,40,Male,Married,High School,Use of Revolving Credit
229023.55,9042.333333333330,159408.33333333300,672,early 30s,Male,Single,University,Use of Revolving Credit
141810.27,1250.6666666666700,40686.66666666670,682,late 20s,Female,Married,University,Use of Revolving Credit
79910.28,1137.0,7423.5,657,40,Male,Married,High School,Use of Revolving Credit
145845.2,2941.833333333330,57974.833333333300,674,early 30s,Male,Single,University,Use of Revolving Credit
189040.75,5000.0,79119.16666666670,691,late 20s,Female,Single,Graduate School,Use of Revolving Credit
117096.81,3758.8333333333300,91886.66666666670,675,late 30s,Male,Married,High School,Late Payment
218285.86,5761.333333333330,153815.33333333300,700,early 20s,Female,Single,Graduate School,Use of Revolving Credit
270881.75,22034.83333333330,155959.0,664,late 30s,Female,Married,University,Use of Revolving Credit
59633.133,1968.0,2312.0,672,early 20s,Female,Married,High School,Late Payment
208277.86,1696.8333333333300,1595.3333333333300,689,early 30s,Female,Single,Graduate School,Paid In Full
136726.56,2026.5,48500.833333333300,680,late 30s,Female,Married,University,Use of Revolving Credit
180911.4,4694.666666666670,128069.5,674,40,Female,Married,High School,Use of Revolving Credit
216126.89,4533.333333333330,110528.66666666700,694,early 30s,Female,Married,Graduate School,Use of Revolving Credit
132021.98,829.1666666666670,21483.83333333330,666,40,Male,Single,Graduate School,Use of Revolving Credit
213792.7,9194.666666666670,25743.0,698,early 30s,Male,Married,Graduate School,Paid In Full
213621.03,4847.666666666670,149033.16666666700,685,late 20s,Male,Married,University,Use of Revolving Credit
75096.7,1283.3333333333300,27629.33333333330,665,early 20s,Female,Single,University,Use of Revolving Credit
147485.1,7078.333333333330,38521.16666666670,680,early 30s,Female,Single,University,Use of Revolving Credit
120190.65,5666.666666666670,38508.333333333300,675,late 30s,Male,Single,High School,Use of Revolving Credit
158744.86,4276.333333333330,83139.0,664,40,Male,Married,University,Use of Revolving Credit
76107.9,1077.6666666666700,19317.166666666700,657,40,Male,Married,High School,Use of Revolving Credit
214344.08,2082.833333333330,1314.0,693,early 30s,Female,Married,Graduate School,Paid In Full
203071.9,1026.5,3243.833333333330,687,late 20s,Female,Single,Graduate School,Paid In Full
157922.83,4392.333333333330,112433.16666666700,678,late 30s,Female,Married,High School,Use of Revolving Credit
85434.21,708.5,14536.166666666700,657,40,Female,Single,High School,Use of Revolving Credit
68086.6,850.8333333333330,19403.666666666700,664,early 20s,Female,Single,University,Use of Revolving Credit
68537.96,657.5,23553.666666666700,660,early 20s,Male,Single,University,Use of Revolving Credit
194226.23,4191.166666666670,10586.0,680,late 30s,Male,Married,University,Paid In Full
149718.97,3757.1666666666700,84957.16666666670,680,late 30s,Male,Married,High School,Use of Revolving Credit
290107.25,13000.0,13000.0,725,early 30s,Female,Married,Graduate School,No Consumption
153934.17,2905.5,79061.0,677,early 30s,Male,Single,University,Late Payment
192901.78,11717.333333333300,37159.66666666670,702,late 30s,Female,Married,Graduate School,Use of Revolving Credit
60437.83,1326.1666666666700,41511.5,668,early 20s,Male,Single,University,Late Payment
131574.31,5072.666666666670,160170.16666666700,673,early 20s,Female,Single,University,Late Payment
248558.14,9692.5,189462.16666666700,703,late 30s,Female,Married,High School,Use of Revolving Credit
186581.27,4208.166666666670,72786.5,679,early 30s,Female,Single,High School,Paid In Full
134846.52,879.1666666666670,22161.0,668,40,Male,Single,Graduate School,Use of Revolving Credit
208996.25,4908.0,5531.666666666670,690,late 20s,Male,Single,Graduate School,Paid In Full
265971.9,11400.833333333300,7771.0,700,early 30s,Female,Married,University,No Consumption
248530.6,15122.166666666700,20443.83333333330,696,late 30s,Female,Married,Graduate School,Paid In Full
68436.61,1416.6666666666700,13985.166666666700,667,early 20s,Female,Single,University,Use of Revolving Credit
221348.47,7806.833333333330,13250.166666666700,684,late 20s,Male,Single,Graduate School,Paid In Full
118956.74,3638.0,27037.83333333330,671,late 20s,Female,Single,University,Use of Revolving Credit
114385.8,1094.3333333333300,17318.166666666700,676,early 30s,Female,Married,University,Use of Revolving Credit
142854.53,1066.6666666666700,21909.83333333330,688,late 30s,Female,Married,Graduate School,Use of Revolving Credit
162078.97,1231.6666666666700,44997.66666666670,687,early 30s,Male,Married,Graduate School,Use of Revolving Credit
318016.7,32276.0,46871.833333333300,693,early 30s,Male,Married,University,Paid In Full
243462.38,7573.166666666670,10046.666666666700,699,early 30s,Female,Married,Graduate School,Paid In Full
159801.81,5572.5,72237.66666666670,670,early 30s,Male,Single,University,Use of Revolving Credit
256269.64,7301.0,238048.66666666700,690,early 20s,Male,Single,University,Use of Revolving Credit
293304.72,24166.666666666700,141227.0,688,late 30s,Female,Single,Graduate School,Use of Revolving Credit
140989.34,11746.333333333300,35616.666666666700,651,early 30s,Male,Single,High School,Use of Revolving Credit
445590.75,15284.333333333300,404013.1666666670,713,40,Female,Married,Graduate School,Late Payment
111449.23,2596.1666666666700,36115.333333333300,676,early 20s,Female,Single,Graduate School,Use of Revolving Credit
212805.64,10281.833333333300,122904.5,687,40,Female,Married,University,Use of Revolving Credit
115259.8,1102.5,22878.166666666700,671,early 30s,Female,Single,University,Use of Revolving Credit
193558.1,4588.666666666670,5132.333333333330,687,early 30s,Female,Married,University,Paid In Full
205059.9,7016.666666666670,174203.5,682,early 30s,Male,Married,University,Late Payment
170490.06,19606.83333333330,24901.33333333330,671,early 20s,Male,Single,Graduate School,Use of Revolving Credit
207026.97,3070.1666666666700,3308.0,688,early 30s,Female,Married,University,No Consumption
166372.3,975.5,1166.0,676,late 20s,Female,Single,University,Paid In Full
80990.664,3216.6666666666700,75585.83333333330,660,early 20s,Male,Single,High School,Use of Revolving Credit
127239.04,1678.8333333333300,36574.333333333300,674,early 30s,Male,Married,University,Use of Revolving Credit
226139.45,5461.5,188932.0,685,early 20s,Female,Single,Graduate School,Use of Revolving Credit
122823.74,2428.0,64907.0,658,40,Male,Single,High School,Use of Revolving Credit
55777.625,2429.0,21540.5,669,early 20s,Female,Single,University,Late Payment
99416.62,3450.0,41349.333333333300,668,early 30s,Male,Single,University,Use of Revolving Credit
437185.12,71162.66666666670,138988.83333333300,671,late 30s,Female,Married,Graduate School,Use of Revolving Credit
77230.56,2100.0,32067.33333333330,671,early 20s,Female,Single,University,Use of Revolving Credit
126113.92,320.8333333333330,562.5,681,late 30s,Female,Married,University,Paid In Full
58933.22,911.8333333333330,1604.8333333333300,658,early 20s,Male,Single,High School,Use of Revolving Credit
207119.97,11236.0,9666.333333333330,689,late 20s,Male,Single,University,Paid In Full
108607.89,1342.6666666666700,22526.666666666700,666,late 20s,Male,Single,University,Use of Revolving Credit
142973.7,5250.0,123245.66666666700,683,early 30s,Female,Married,University,Late Payment
211420.52,28260.83333333330,64269.833333333300,638,early 30s,Female,Single,University,Use of Revolving Credit
137627.3,2943.333333333330,38772.66666666670,677,early 30s,Female,Married,University,Use of Revolving Credit
107455.086,972.6666666666670,18694.5,663,40,Male,Married,University,Use of Revolving Credit
116110.016,3166.6666666666700,85217.83333333330,664,early 20s,Male,Single,University,Use of Revolving Credit
229446.25,5000.0,118619.0,698,early 30s,Male,Married,Graduate School,Use of Revolving Credit
182221.88,2850.1666666666700,70561.0,689,early 30s,Female,Married,Graduate School,Use of Revolving Credit
41756.39,868.0,16943.5,676,early 20s,Female,Single,Graduate School,Late Payment
85267.34,11652.0,27534.666666666700,641,early 20s,Male,Single,University,Use of Revolving Credit
183299.94,3531.0,85556.83333333330,684,early 30s,Female,Single,Graduate School,Use of Revolving Credit
104674.586,1101.3333333333300,18011.166666666700,666,late 30s,Male,Single,University,Use of Revolving Credit
155140.8,3550.0,80052.5,677,late 20s,Male,Married,University,Use of Revolving Credit
269268.16,8337.0,219435.8333333330,688,late 30s,Male,Married,University,Use of Revolving Credit
178632.8,649.6666666666670,970.6666666666670,678,early 20s,Male,Single,Graduate School,No Consumption
121311.016,2658.1666666666700,16731.166666666700,675,late 30s,Female,Married,University,Use of Revolving Credit
123955.5,6222.5,42384.0,661,40,Male,Single,High School,Use of Revolving Credit
76260.32,1519.1666666666700,27652.5,666,early 20s,Female,Single,University,Use of Revolving Credit
132286.03,1743.1666666666700,45680.16666666670,681,early 30s,Female,Married,University,Late Payment
107223.31,1266.6666666666700,19915.83333333330,667,late 30s,Male,Single,University,Use of Revolving Credit
57772.43,899.6666666666670,9065.0,659,early 20s,Male,Single,University,Use of Revolving Credit
112952.195,2133.333333333330,39787.333333333300,677,early 20s,Female,Single,Graduate School,Use of Revolving Credit
82530.836,462.6666666666670,3656.1666666666700,662,40,Female,Married,High School,Use of Revolving Credit
104893.5,911.8333333333330,19851.666666666700,666,late 30s,Male,Single,University,Use of Revolving Credit
189763.4,2405.1666666666700,2148.833333333330,687,late 30s,Female,Married,University,Paid In Full
141563.69,1366.6666666666700,24705.33333333330,693,late 30s,Female,Married,Graduate School,Late Payment
111334.21,1234.6666666666700,13344.0,677,late 30s,Female,Married,University,Use of Revolving Credit
207263.38,5563.0,8632.5,689,late 30s,Female,Single,Graduate School,Paid In Full
281508.78,8457.166666666670,190636.0,699,late 30s,Female,Married,Graduate School,Use of Revolving Credit
129985.945,2035.3333333333300,40699.833333333300,675,late 30s,Male,Married,University,Use of Revolving Credit
187658.25,10966.166666666700,92539.83333333330,699,late 30s,Female,Married,High School,Use of Revolving Credit
109275.18,3566.6666666666700,91707.0,680,late 30s,Male,Married,University,Late Payment
150600.47,2226.0,5255.0,669,40,Female,Married,High School,Paid In Full
208334.17,263.3333333333330,263.3333333333330,692,early 30s,Female,Married,Graduate School,Paid In Full
